hit_ratio,full80_ratio,mean_best_cover,mean_best_iou,mean_best_pred_to_gt_ratio,avg_span_ratio,num_pred_spans,gt_lift,wide_single_flag,raw_span_count,final_span_count,merge_compression,merge_to_single_flag,merge_to_single_rate,scheme,boundary,coverage_rank,vlm_ready_rank,method,high_z,low_z,peak_gap,peak_expand_left,peak_expand_right,peak_expand_sum,merge_gap,min_span_len
1.0,0.48936170212765956,0.7490759608150048,0.5391295495818942,1.2211951935956429,0.78673655077191,2.595744680851064,0.5543282875751562,0.0425531914893617,16.127659574468087,2.595744680851064,0.7996422513430003,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.1_exp6_10_mg8_min8,0.6440865918560342,0.5749042472687235,by_thres,1.0,0.1,4,6,10,16,8,8
1.0,0.48936170212765956,0.7478517122503309,0.5380311757262661,1.2197538369111252,0.7832004628378262,2.595744680851064,0.5543282875751562,0.0425531914893617,16.06382978723404,2.595744680851064,0.8001370429398592,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.25_exp6_10_mg8_min8,0.6433747001648581,0.5743612328824207,by_thres,1.2,0.25,4,6,10,16,8,8
1.0,0.48936170212765956,0.7478517122503309,0.5380311757262661,1.2197538369111252,0.7832004628378262,2.595744680851064,0.5543282875751562,0.0425531914893617,16.085106382978722,2.595744680851064,0.8003903357463434,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0.4_exp6_10_mg8_min8,0.6433747001648581,0.5743612328824207,by_thres,1.2,0.4,4,6,10,16,8,8
1.0,0.48936170212765956,0.7478517122503309,0.5379897319527148,1.2199709450309688,0.785793247207,2.595744680851064,0.5543282875751562,0.0425531914893617,16.21276595744681,2.595744680851064,0.8024516409211276,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.25_exp6_10_mg8_min8,0.6433672402856189,0.5743546018786525,by_thres,1.0,0.25,4,6,10,16,8,8
1.0,0.48936170212765956,0.7478517122503309,0.5379897319527148,1.2199709450309688,0.785793247207,2.595744680851064,0.5543282875751562,0.0425531914893617,16.25531914893617,2.595744680851064,0.8034648121470647,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0.4_exp6_10_mg8_min8,0.6433672402856189,0.5743546018786525,by_thres,1.0,0.4,4,6,10,16,8,8
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7522584432995436,2.6382978723404253,0.5543282875751562,0.0425531914893617,23.617021276595743,2.6382978723404253,0.8607229625447155,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp2_4_mg12_min4,0.6424100100092095,0.5738371140029878,by_peeks,1.0,0.25,2,2,4,6,12,4
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7522584432995436,2.6382978723404253,0.5543282875751562,0.0425531914893617,16.4468085106383,2.6382978723404253,0.8027443873273361,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp2_4_mg12_min4,0.6424100100092095,0.5738371140029878,by_peeks,1.0,0.25,4,2,4,6,12,4
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7520409653191891,2.6382978723404253,0.5543282875751562,0.0425531914893617,23.48936170212766,2.6382978723404253,0.8596256022115364,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp2_4_mg12_min4,0.6424100100092095,0.5738371140029878,by_peeks,1.15,0.25,2,2,4,6,12,4
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7520409653191891,2.6382978723404253,0.5543282875751562,0.0425531914893617,16.425531914893618,2.6382978723404253,0.8028142176463265,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp2_4_mg12_min4,0.6424100100092095,0.5738371140029878,by_peeks,1.15,0.25,4,2,4,6,12,4
0.9787234042553191,0.7021276595744681,0.8098325517548629,0.5235389668611566,22.805316361522646,0.8078902075857737,2.1702127659574466,0.5685012682707623,0.2553191489361702,4.404255319148936,2.1702127659574466,0.18286869575980966,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp8_12_mg2_min4,0.7041021063826478,0.5734726974305857,by_thres,1.2,0.0,4,8,12,20,2,4
0.9787234042553191,0.7021276595744681,0.8098325517548629,0.5235389668611566,22.805316361522646,0.8078902075857737,2.1702127659574466,0.5685012682707623,0.2553191489361702,4.404255319148936,2.1702127659574466,0.18286869575980966,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp8_12_mg2_min6,0.7041021063826478,0.5734726974305857,by_thres,1.2,0.0,4,8,12,20,2,6
0.9787234042553191,0.7021276595744681,0.8098325517548629,0.5235389668611566,22.805316361522646,0.807102185521156,2.148936170212766,0.5685012682707623,0.2553191489361702,4.404255319148936,2.148936170212766,0.18499635533427772,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp8_12_mg2_min8,0.7041021063826478,0.5734726974305857,by_thres,1.2,0.0,4,8,12,20,2,8
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.74314256509398,2.6382978723404253,0.5543282875751562,0.0425531914893617,23.340425531914892,2.6382978723404253,0.8578974544727503,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp2_4_mg12_min4,0.6418300647894166,0.5734479751196666,by_peeks,1.35,0.25,2,2,4,6,12,4
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.74314256509398,2.6382978723404253,0.5543282875751562,0.0425531914893617,16.340425531914892,2.6382978723404253,0.8013342972052045,0.10638297872340426,0.10638297872340426,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp2_4_mg12_min4,0.6418300647894166,0.5734479751196666,by_peeks,1.35,0.25,4,2,4,6,12,4
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7519372871373596,2.617021276595745,0.5543282875751562,0.0425531914893617,23.617021276595743,2.617021276595745,0.8614828409641684,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp2_4_mg12_min6,0.6424100100092095,0.5725605182583069,by_peeks,1.0,0.25,2,2,4,6,12,6
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7469907438402129,2.4680851063829787,0.5543282875751562,0.0425531914893617,23.617021276595743,2.4680851063829787,0.8718259545544772,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp2_4_mg12_min8,0.6424100100092095,0.5725605182583069,by_peeks,1.0,0.25,2,2,4,6,12,8
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7519372871373596,2.617021276595745,0.5543282875751562,0.0425531914893617,16.4468085106383,2.617021276595745,0.8037115053157307,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp2_4_mg12_min6,0.6424100100092095,0.5725605182583069,by_peeks,1.0,0.25,4,2,4,6,12,6
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7469907438402129,2.4680851063829787,0.5543282875751562,0.0425531914893617,16.4468085106383,2.4680851063829787,0.8187381167733647,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp2_4_mg12_min8,0.6424100100092095,0.5725605182583069,by_peeks,1.0,0.25,4,2,4,6,12,8
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7517198091570052,2.617021276595745,0.5543282875751562,0.0425531914893617,23.48936170212766,2.617021276595745,0.8603854806309894,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp2_4_mg12_min6,0.6424100100092095,0.5725605182583069,by_peeks,1.15,0.25,2,2,4,6,12,6
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7467732658598584,2.4680851063829787,0.5543282875751562,0.0425531914893617,23.48936170212766,2.4680851063829787,0.8707350299731867,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp2_4_mg12_min8,0.6424100100092095,0.5725605182583069,by_peeks,1.15,0.25,2,2,4,6,12,8
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7517198091570052,2.617021276595745,0.5543282875751562,0.0425531914893617,16.425531914893618,2.617021276595745,0.8037813356347211,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp2_4_mg12_min6,0.6424100100092095,0.5725605182583069,by_peeks,1.15,0.25,4,2,4,6,12,6
1.0,0.5106382978723404,0.7375028659407327,0.535542498283711,1.1653171553970294,0.7467732658598584,2.4680851063829787,0.5543282875751562,0.0425531914893617,16.425531914893618,2.4680851063829787,0.8187762505321032,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp2_4_mg12_min8,0.6424100100092095,0.5725605182583069,by_peeks,1.15,0.25,4,2,4,6,12,8
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.7428214089317962,2.617021276595745,0.5543282875751562,0.0425531914893617,23.340425531914892,2.617021276595745,0.8586573328922033,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp2_4_mg12_min6,0.6418300647894166,0.5721713793749857,by_peeks,1.35,0.25,2,2,4,6,12,6
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.7378748656346494,2.4680851063829787,0.5543282875751562,0.0425531914893617,23.340425531914892,2.4680851063829787,0.8690423432273086,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp2_4_mg12_min8,0.6418300647894166,0.5721713793749857,by_peeks,1.35,0.25,2,2,4,6,12,8
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.7428214089317962,2.617021276595745,0.5543282875751562,0.0425531914893617,16.340425531914892,2.617021276595745,0.8023014151935992,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp2_4_mg12_min6,0.6418300647894166,0.5721713793749857,by_peeks,1.35,0.25,4,2,4,6,12,6
1.0,0.5106382978723404,0.7357796662309557,0.5363413797187858,1.156727911397196,0.7378748656346494,2.4680851063829787,0.5543282875751562,0.0425531914893617,16.340425531914892,2.4680851063829787,0.8173423833285239,0.1276595744680851,0.1276595744680851,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp2_4_mg12_min8,0.6418300647894166,0.5721713793749857,by_peeks,1.35,0.25,4,2,4,6,12,8
0.9787234042553191,0.7021276595744681,0.8049647928458643,0.5229195249465665,22.79126526437613,0.7936613169705433,2.1702127659574466,0.5685012682707623,0.2553191489361702,4.404255319148936,2.1702127659574466,0.18286869575980966,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp6_10_mg4_min4,0.7019461480962421,0.5719132590515517,by_thres,1.2,0.0,4,6,10,16,4,4
0.9787234042553191,0.7021276595744681,0.8049647928458643,0.5229195249465665,22.79126526437613,0.7930046319166951,2.148936170212766,0.5685012682707623,0.2553191489361702,4.404255319148936,2.148936170212766,0.18499635533427772,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp6_10_mg4_min6,0.7019461480962421,0.5719132590515517,by_thres,1.2,0.0,4,6,10,16,4,6
0.9787234042553191,0.7021276595744681,0.8049647928458643,0.5229195249465665,22.79126526437613,0.7930046319166951,2.148936170212766,0.5685012682707623,0.2553191489361702,4.404255319148936,2.148936170212766,0.18499635533427772,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1.2_lz0_exp6_10_mg4_min8,0.7019461480962421,0.5719132590515517,by_thres,1.2,0.0,4,6,10,16,4,8
1.0,0.574468085106383,0.7488531848073202,0.5010103419601396,1.3496756146885676,0.804336069302159,3.25531914893617,0.5543282875751562,0.2978723404255319,7.425531914893617,3.25531914893617,0.24831453313312443,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0_exp4_8_mg2_min4,0.6524507174970611,0.5717170646511927,by_thres,0.8,0.0,4,4,8,12,2,4
1.0,0.574468085106383,0.7488531848073202,0.5010103419601396,1.3496756146885676,0.8038107212590803,3.234042553191489,0.5543282875751562,0.2978723404255319,7.425531914893617,3.234042553191489,0.24995119434425375,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0_exp4_8_mg2_min6,0.6524507174970611,0.5717170646511927,by_thres,0.8,0.0,4,4,8,12,2,6
1.0,0.574468085106383,0.7488531848073202,0.5010103419601396,1.3496756146885676,0.8011002271717325,3.148936170212766,0.5543282875751562,0.2978723404255319,7.425531914893617,3.148936170212766,0.25663881210821693,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0_exp4_8_mg2_min8,0.6524507174970611,0.5717170646511927,by_thres,0.8,0.0,4,4,8,12,2,8
1.0,0.574468085106383,0.7469534887586881,0.4991106459115074,1.3477759186399354,0.8000228138567576,3.25531914893617,0.5543282875751562,0.2978723404255319,7.25531914893617,3.25531914893617,0.24405457608174302,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0_exp4_8_mg2_min4,0.6513108998678817,0.5708432044688219,by_thres,1.0,0.0,4,4,8,12,2,4
1.0,0.574468085106383,0.7469534887586881,0.4991106459115074,1.3477759186399354,0.799497465813679,3.234042553191489,0.5543282875751562,0.2978723404255319,7.25531914893617,3.234042553191489,0.24569123729287232,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0_exp4_8_mg2_min6,0.6513108998678817,0.5708432044688219,by_thres,1.0,0.0,4,4,8,12,2,6
1.0,0.574468085106383,0.7469534887586881,0.4991106459115074,1.3477759186399354,0.7976284190156687,3.1702127659574466,0.5543282875751562,0.2978723404255319,7.25531914893617,3.1702127659574466,0.24933934137902397,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0_exp4_8_mg2_min8,0.6513108998678817,0.5708432044688219,by_thres,1.0,0.0,4,4,8,12,2,8
1.0,0.574468085106383,0.7454036341713195,0.501002414913055,1.3367434641514337,0.7990808519300379,3.4680851063829787,0.5543282875751562,0.2978723404255319,7.425531914893617,3.4680851063829787,0.2406129983418063,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0_exp4_8_mg0_min8,0.6510004793614655,0.5706809311328589,by_thres,0.8,0.0,4,4,8,12,0,8
1.0,0.574468085106383,0.7449408378098669,0.4990301961781958,1.3423834223659803,0.7945140919164474,3.3191489361702127,0.5543282875751562,0.2978723404255319,7.1063829787234045,3.3191489361702127,0.2349537807762585,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0_exp4_8_mg2_min4,0.6504511055173807,0.5702265372268456,by_thres,1.2,0.0,4,4,8,12,2,4
1.0,0.574468085106383,0.7449408378098669,0.4990301961781958,1.3423834223659803,0.7939887438733689,3.297872340425532,0.5543282875751562,0.2978723404255319,7.1063829787234045,3.297872340425532,0.2365904419873878,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0_exp4_8_mg2_min6,0.6504511055173807,0.5702265372268456,by_thres,1.2,0.0,4,4,8,12,2,6
1.0,0.574468085106383,0.7449408378098669,0.4990301961781958,1.3423834223659803,0.7921196970753587,3.234042553191489,0.5543282875751562,0.2978723404255319,7.1063829787234045,3.234042553191489,0.24031676885201253,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0_exp4_8_mg2_min8,0.6504511055173807,0.5702265372268456,by_thres,1.2,0.0,4,4,8,12,2,8
1.0,0.574468085106383,0.7435039381226873,0.49983464189051785,1.331625459502766,0.7955492780555902,3.5106382978723403,0.5543282875751562,0.2978723404255319,7.25531914893617,3.5106382978723403,0.232153670493603,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1_lz0_exp4_8_mg0_min8,0.6499924078769833,0.5693284339538123,by_thres,1.0,0.0,4,4,8,12,0,8
1.0,0.574468085106383,0.7414912871738661,0.4997541921572062,1.3262329632288108,0.7896001917735266,3.5106382978723403,0.5543282875751562,0.2978723404255319,7.1063829787234045,3.5106382978723403,0.22606149188699634,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz1.2_lz0_exp4_8_mg0_min8,0.6491326135264823,0.5687117667118361,by_thres,1.2,0.0,4,4,8,12,0,8
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.872340425531913,2.9148936170212765,0.8377897728267314,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp6_10_mg0_min4,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,2,6,10,16,0,4
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.872340425531913,2.9148936170212765,0.8377897728267314,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp6_10_mg0_min6,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,2,6,10,16,0,6
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803149268282217,2.893617021276596,0.6045345284559942,0.02127659574468085,22.872340425531913,2.893617021276596,0.8383216877203484,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp6_10_mg0_min8,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,2,6,10,16,0,8
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.851063829787234,2.9148936170212765,0.769518306878186,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp6_10_mg0_min4,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,4,6,10,16,0,4
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.851063829787234,2.9148936170212765,0.769518306878186,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp6_10_mg0_min6,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,4,6,10,16,0,6
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803149268282217,2.893617021276596,0.6045345284559942,0.02127659574468085,15.851063829787234,2.893617021276596,0.7703366374837507,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp6_10_mg0_min8,0.6282007590070462,0.5674352872733144,by_peeks,1.0,0.25,4,6,10,16,0,8
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.851063829787233,2.9148936170212765,0.8376833898480079,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg2_exp6_10_mg0_min4,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,2,6,10,16,0,4
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.851063829787233,2.9148936170212765,0.8376833898480079,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg2_exp6_10_mg0_min6,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,2,6,10,16,0,6
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803149268282217,2.893617021276596,0.6045345284559942,0.02127659574468085,22.851063829787233,2.893617021276596,0.838215304741625,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg2_exp6_10_mg0_min8,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,2,6,10,16,0,8
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.851063829787234,2.9148936170212765,0.769518306878186,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg4_exp6_10_mg0_min4,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,4,6,10,16,0,4
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803543279314526,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.851063829787234,2.9148936170212765,0.769518306878186,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg4_exp6_10_mg0_min6,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,4,6,10,16,0,6
1.0,0.425531914893617,0.7166798419417112,0.5679817690788717,1.0519838400565382,0.803149268282217,2.893617021276596,0.6045345284559942,0.02127659574468085,15.851063829787234,2.893617021276596,0.7703366374837507,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg4_exp6_10_mg0_min8,0.6282007590070462,0.5674352872733144,by_peeks,1.15,0.25,4,6,10,16,0,8
1.0,0.574468085106383,0.7454036341713195,0.501002414913055,1.3367434641514337,0.8025670552372438,3.574468085106383,0.5543282875751562,0.2978723404255319,7.425531914893617,3.574468085106383,0.2321523309324531,0.0,0.0,turn_focus__none__scene0.00__smooth3,thres_hz0.8_lz0_exp4_8_mg0_min6,0.6510004793614655,0.5665107183669015,by_thres,0.8,0.0,4,4,8,12,0,6
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8015417074586617,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.76595744680851,2.9148936170212765,0.8334463857173869,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg2_exp6_10_mg0_min4,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,2,6,10,16,0,4
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8015417074586617,2.9148936170212765,0.6045345284559942,0.02127659574468085,22.76595744680851,2.9148936170212765,0.8334463857173869,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg2_exp6_10_mg0_min6,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,2,6,10,16,0,6
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8011476964263529,2.893617021276596,0.6045345284559942,0.02127659574468085,22.76595744680851,2.893617021276596,0.833978300611004,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg2_exp6_10_mg0_min8,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,2,6,10,16,0,8
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8015417074586617,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.808510638297872,2.9148936170212765,0.7689225047706258,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg4_exp6_10_mg0_min4,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,4,6,10,16,0,4
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8015417074586617,2.9148936170212765,0.6045345284559942,0.02127659574468085,15.808510638297872,2.9148936170212765,0.7689225047706258,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg4_exp6_10_mg0_min6,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,4,6,10,16,0,6
1.0,0.425531914893617,0.7142620469707248,0.5662574335247488,1.0476318091087626,0.8011476964263529,2.893617021276596,0.6045345284559942,0.02127659574468085,15.808510638297872,2.893617021276596,0.7697408353761905,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.35_pg4_exp6_10_mg0_min8,0.6268749047194898,0.5664340550933589,by_peeks,1.35,0.25,4,6,10,16,0,8
0.9787234042553191,0.6808510638297872,0.7902917854375778,0.5245192333475983,22.72799996139735,0.751413214489832,2.234042553191489,0.6045345284559942,0.2765957446808511,5.0212765957446805,2.234042553191489,0.20921705052603085,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0_exp2_4_mg4_min8,0.6951243060777236,0.5663946518391132,by_thres,0.8,0.0,4,2,4,6,4,8
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.7085977096446687,2.6382978723404253,0.6045345284559942,0.02127659574468085,22.872340425531913,2.6382978723404253,0.8498173516424828,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp2_4_mg12_min4,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,2,2,4,6,12,4
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.707233825302061,2.617021276595745,0.6045345284559942,0.02127659574468085,22.872340425531913,2.617021276595745,0.8551365005786531,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp2_4_mg12_min6,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,2,2,4,6,12,6
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.7019143890301365,2.4680851063829787,0.6045345284559942,0.02127659574468085,22.872340425531913,2.4680851063829787,0.865007696116142,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg2_exp2_4_mg12_min8,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,2,2,4,6,12,8
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.7085977096446687,2.6382978723404253,0.6045345284559942,0.02127659574468085,15.851063829787234,2.6382978723404253,0.7855251194937458,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp2_4_mg12_min4,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,4,2,4,6,12,4
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.707233825302061,2.617021276595745,0.6045345284559942,0.02127659574468085,15.851063829787234,2.617021276595745,0.790844268429916,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp2_4_mg12_min6,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,4,2,4,6,12,6
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.7019143890301365,2.4680851063829787,0.6045345284559942,0.02127659574468085,15.851063829787234,2.4680851063829787,0.8067166348341973,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1_pg4_exp2_4_mg12_min8,0.6264808143391443,0.5662081983069842,by_peeks,1.0,0.25,4,2,4,6,12,8
1.0,0.48936170212765956,0.695156935353269,0.5448168490628503,1.0426679186518697,0.7085977096446687,2.6382978723404253,0.6045345284559942,0.02127659574468085,22.851063829787233,2.6382978723404253,0.8497109686637594,0.0851063829787234,0.0851063829787234,source_like_smooth3,peeks_hz1.15_pg2_exp2_4_mg12_min4,0.6264808143391443,0.5662081983069842,by_peeks,1.15,0.25,2,2,4,6,12,4
